BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,6,9.6,51.8,Stapler,Right
2,-7,9.6,58,Toaster,Left
3,-2.25,9.6,53,Spoons,Right
4,-7,11.02,49.5,MokeExpress,Right
5,2,9.6,43,Avocado,Left
6,1.6,12.55,56.7,HTCViveController,Left

