Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Gym,Hammer,4.880676,0.3,13.38113
Gym,MobilePhone,-6.225408,0.3,8.896235
Gym,WineBottle,-4.623904,0.3,13.9204
Gym,Microphone,6.161252,0.3,7.12534
Gym,OldRadio,-1.505594,0.3,8.24635
Gym,Laptop,-7.078705,0.3,2.903599

