Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Library,-6.709347,0.3100007,15.13434
Library,-7.772553,0.3099995,4.550521
Library,-1.926024,0.3099995,4.676005
Library,5.924163,0.3100001,8.965776
Library,-12,-19777.21,10
Library,-4.091145,0.3099997,6.29263

