BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,58,Basket,Left
2,7,9.6,50.5,FireExtinguisher,Left
3,-4,9.6,43,Bread,Right
4,-7.25,9.6,49.5,UGGboot,Left
5,-3,9.6,55,DeskLight,Left
6,4.7,11.871,51,Recorder,Left

