BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-3.66,9.6,57.675,SaltSub,Left
2,2.2,9.6,49,Avocado,Right
3,7.5,9.6,58,Cabbaage,Right
4,7,9.6,52,Mushroom,Right
5,-3.4,9.6,52.25,EggBeater,Left
6,-5.25,9.6,43.75,Spoons,Left

