Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Bedroom,1.57462,3.32802,14.59527
Bedroom,-6.859327,1.8,15.30515
Bedroom,-7.37393,0.3100001,9.152676
Bedroom,6.265673,0.3100004,11.64185
Bedroom,2.3763,0.5124801,2.213839
Bedroom,-2.608227,0.3099998,6.20897

