BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-7.5,9.6,44,HandDrill,Left
2,-4.75,9.6,53.5,Mouse,Right
3,3.5,11.2,58.5,JBLSpeaker,Left
4,7.5,9.6,54.5,BaseballBat,Right
5,5,9.6,48,MechanicalGloves,Right
6,3.5,9.6,43,Paprika,Right

