Room,BoxPos_X,BoxPos_Y,BoxPos_Z
StorageRoom,-0.7840203,0.3099995,4.449569
StorageRoom,5.03067,0.3099999,7.452943
StorageRoom,6.017698,0.3100006,13.36375
StorageRoom,3.42355,1.966,16.16036
StorageRoom,-6.840785,0.3099993,2.546336
StorageRoom,-4.448024,0.3100004,11.46942

