Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Bedroom,Apple,3.167481,0.3,1.171996
Bedroom,Kettle,6.295418,0.3,15.13246
Bedroom,BaseballBat,-6.677607,0.3,15.94845
Bedroom,HandDrill,6.274982,0.3,9.002009
Bedroom,Teacup,1.521216,4,14.82065
Bedroom,Stapler,-6.898383,2,7.456819

