BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2,9.6,43,FirstAidKit,Right
2,-7,11.02,49.5,NailScissors,Right
3,-7,9.6,58,Clamps,Left
4,-2.25,9.6,53,CoffeeMachine,Right
5,1.6,12.55,56.7,Hammer,Left
6,6,9.6,51.8,DeskLight,Left

