Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Bedroom,PiggyBank,-7.075579,2,7.712515
Bedroom,Padella,0.9265545,0.3,14.61827
Bedroom,MokeExpress,2.697935,0.3,14.10991
Bedroom,Calculator,6.804433,0.3,10.43051
Bedroom,Grape,-1.33708,0.3,8.071805
Bedroom,Cabbaage,1.547603,4,2.109767

