BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2,9.6,43,Typewriter,Right
2,-7,11.02,49.5,Squeezer,Left
3,-7,9.6,58,Openner,Right
4,-2.25,9.6,53,MechanicalGloves,Left
5,6,9.6,51.8,Kettle,Left
6,1.6,12.55,56.7,Paprika,Right

