BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-3.66,9.6,57.675,Apple,Right
2,-3.4,9.6,52.25,BaseballBat,Left
3,-5.25,9.6,43.75,Toaster,Left
4,7,9.6,52,PiggyBank,Left
5,7.5,9.6,58,HandDrill,Left
6,2.2,9.6,49,Mushroom,Right

