Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Library,Kettle,2.370477,0.3,8.042642
Library,Paprika,0.1262109,0.3,12.56468
Library,SaltSub,5.383638,0.3,15.69639
Library,MilkCarton,-7.860905,0.3,4.868857
Library,Apple,-6.176136,0.3,8.903756
Library,CleaningBucket,-0.619681,0.3,4.235955

