BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,0.8,9.6,44.2,FirstAidKit,Left
2,-7.5,9.6,44,NailScissors,Left
3,-7,9.6,56,Glasses,Right
4,-1,9.6,57,Chaynik,Right
5,5,9.6,55,MosquitoRacket,Right
6,7.25,9.6,50,Bread,Right

