BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2.2,9.6,49,Calculator,Right
2,7,9.6,52,Toaster,Left
3,7.5,9.6,58,Controller,Left
4,-3.4,9.6,52.25,JBLSpeaker,Left
5,-5.25,9.6,43.75,Openner,Left
6,-3.66,9.6,57.675,RugbyBall,Right

