BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,0.8,9.6,44.2,EggBeater,Right
2,-7.5,9.6,44,PiggyBank,Left
3,-7,9.6,56,Headphones,Right
4,-1,9.6,57,MilkCarton,Right
5,5,9.6,55,HTCViveController,Right
6,7.25,9.6,50,Typewriter,Right

