BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-1,12.5,57,Matrioshka,Right
2,7.5,11.02,58,Jug,Left
3,5.5,9.6,50.25,Recorder,Left
4,-6,9.6,44,Glasses,Right
5,-0.5,9.6,58,UGGboot,Left
6,-2.95,9.6,53,DeskLight,Right

