Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
StorageRoom,NailScissors,3.546723,0.3,15.58494
StorageRoom,StrawberryDonut,4.033704,2,6.171226
StorageRoom,ShowerHead,-1.010935,2,16.0125
StorageRoom,WineBottle,7.708431,0.3,1.087972
StorageRoom,Clamps,-4.509081,1.3,10.65482
StorageRoom,CinRoll,-4.671965,5,1.302383

