Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Library,-2.133236,0.3099994,3.463963
Library,-6.252396,0.3099991,1.784865
Library,5.873615,0.3100008,15.55227
Library,-3.496891,0.3100007,14.35831
Library,5.003564,0.3099999,7.537649
Library,-0.9800909,0.31,8.123425

