Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Gym,-7.36811,0.3100001,9.110524
Gym,-0.3736667,1.459025,2.364382
Gym,-6.25196,0.3100006,14.68345
Gym,-4.347057,0.3099999,7.535831
Gym,-5.44634,0.6287799,3.015479
Gym,0.4946511,0.3626083,9.083151

