Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
StorageRoom,HTCVive,-0.185311,1,16.10828
StorageRoom,Canister,-3.611709,3,7.645987
StorageRoom,NailScissors,3.658666,1,15.79719
StorageRoom,CoffeeMachine,-4.834698,1.3,11.37747
StorageRoom,Bread,5.44316,1.3,1.278525
StorageRoom,DeskLight,-4.843688,5,1.159466

