Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
LivingRoom,Padella,-0.7858551,3.3,14.46753
LivingRoom,OfficeBin,-6.554986,0.3,2.199326
LivingRoom,Cabbaage,-2.981548,0.3,11.73896
LivingRoom,RugbyBall,6.120224,0.3,8.330614
LivingRoom,Headphones,-1.1477,1,16.42175
LivingRoom,SaltSub,7.038325,1.3,14.01515

