Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
StorageRoom,Controller,-3.678097,1,5.165363
StorageRoom,CleaningBucket,3.815475,2,16.41686
StorageRoom,Mouse,5.732234,1,13.42903
StorageRoom,Muffin,4.920621,0.3,2.454952
StorageRoom,Teacup,-6.5991,1.3,2.485797
StorageRoom,HTCViveController,1.679467,1.3,6.465608

