BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-6,9.6,44,Stapler,Left
2,-1,12.5,57,Grape,Left
3,7.5,11.02,58,Pineapple,Left
4,-0.5,9.6,58,OfficeBin,Right
5,-2.95,9.6,53,HTCViveController,Right
6,5.5,9.6,50.25,MilkCarton,Right

