BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,0.8,9.6,44.2,Toaster,Right
2,7.25,9.6,50,Mushroom,Left
3,-7.5,9.6,44,MechanicalGloves,Right
4,-7,9.6,56,HTCViveController,Left
5,-1,9.6,57,Squeezer,Right
6,-1,9.6,57,PencilSharpener,Right

