Room,BoxPos_X,BoxPos_Y,BoxPos_Z
LivingRoom,7.127179,0.3099999,7.204583
LivingRoom,-0.484608,3.285128,14.52586
LivingRoom,-6.140999,0.3099995,4.47548
LivingRoom,-2.866562,0.4100223,9.369847
LivingRoom,7.225774,0.3100001,11.73485
LivingRoom,0.2962022,0.3099993,2.274897

