Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Library,1.813629,0.3067285,16.46632
Library,-3.482331,0.3099996,6.034598
Library,-6.698305,2.774471,12.45367
Library,7.600895,0.310425,8.125264
Library,-0.6283942,1.56,5.304759
Library,-4.266822,2.231458,2.109278

