Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Classroom,3.352481,0.3016001,9.136121
Classroom,-4.344632,0.3016,8.603539
Classroom,-2.60407,0.3016008,14.97167
Classroom,-0.2004891,0.3015997,6.620595
Classroom,-5.425107,0.3015994,3.144541
Classroom,5.591242,0.3016008,15.18595

