Room,BoxPos_X,BoxPos_Y,BoxPos_Z
LivingRoom,5.276274,0.31,8.698751
LivingRoom,-6.544274,0.3099995,2.299162
LivingRoom,4.182009,0.3100013,16.16432
LivingRoom,-5.233521,0.3100008,14.32002
LivingRoom,7.703938,0.3099987,0.8883049
LivingRoom,1.325789E-07,0.3100001,8.854172

