Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
LivingRoom,Mushroom,-0.1296275,0.3,8.813881
LivingRoom,SaltSub,-5.27263,0.3,14.39265
LivingRoom,Cabbaage,7.858057,0.3,0.8090501
LivingRoom,EggBeater,5.32324,0.3,8.689941
LivingRoom,Avocado,-6.685635,0.3,2.315706
LivingRoom,Spoons,2.722455,1.3,15.94185

