Room,BoxPos_X,BoxPos_Y,BoxPos_Z
StorageRoom,-1.977147,1.82,8.496776
StorageRoom,7.879206,0.3099998,7.11178
StorageRoom,3.124845,0.3099999,7.775012
StorageRoom,-5.024777,3.897999,1.042247
StorageRoom,-3.604757,0.3099997,5.055319
StorageRoom,5.055153,0.3099995,4.463493

