Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Library,Teacup,-6.676456,0.3,13.86991
Library,Pineapple,-3.66345,0.3,9.948339
Library,Muffin,-2.691559,4,15.56417
Library,PiggyBank,6.987325,0.3,13.85358
Library,MilkCarton,6.796174,1.3,8.716039
Library,MokeExpress,3.114881,0.3,5.757474

