Room,BoxPos_X,BoxPos_Y,BoxPos_Z
StorageRoom,5.753245,0.3100006,13.64864
StorageRoom,3.025614,1.966,16.30484
StorageRoom,4.948071,0.3099993,2.492503
StorageRoom,-6.630781,0.3099993,2.473688
StorageRoom,-3.764755,0.3099997,5.3246
StorageRoom,-12.23012,0.3,13.44872

