Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Gym,CokeCan,-7.275914,0.3,1.737744
Gym,Microphone,-1.336441,0.3,7.416355
Gym,DeskLight,0.8904087,1,2.841884
Gym,Glasses,5.33274,0.3,12.9925
Gym,Bread,-7.716007,0.3,9.754519
Gym,CinRoll,7.254511,0.3,4.78561

