Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Classroom,6.31809,0.3016012,14.77352
Classroom,-3.065581,0.3016007,13.83521
Classroom,4.741388,1.510198,9.135415
Classroom,-7.14434,0.3015999,7.644358
Classroom,-5.566679,0.3015992,1.967819
Classroom,7.400502,0.3015999,7.956545

