Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
LivingRoom,MechanicalGloves,-6.63067,0.3,1.213521
LivingRoom,Spoons,-3.079304,0.3,10.6439
LivingRoom,PencilSharpener,-1.083776,4,14.34561
LivingRoom,Teacup,-7.185728,0.3,11.50458
LivingRoom,Toaster,5.142303,0.3,13.2578
LivingRoom,Calculator,5.469661,0.3,8.324636

