Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Library,-4.164908,0.3100008,15.51011
Library,-4.292121,0.3100001,9.522983
Library,-6.540432,0.3099995,4.844468
Library,2.1764,0.3099994,8.743458
Library,6.399919,0.3100006,13.56395
Library,-1.558697,0.3099995,4.120013

