Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
StorageRoom,Bread,-6.855952,0.3,2.920924
StorageRoom,Basket,5.187783,0.3,2.094947
StorageRoom,Laptop,-4.780672,0.3,12.67978
StorageRoom,RockingHorse,0.09636533,2,15.60411
StorageRoom,DeskLight,7.306819,0.3,8.067967
StorageRoom,CoffeeMachine,6.573018,0.3,14.00137

