Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
LivingRoom,Canister,-0.8402935,3,14.80132
LivingRoom,Pinza,-3.744879,0.3,1.079275
LivingRoom,Jug,-0.02335024,0.3,16.03729
LivingRoom,MobilePhone,-3.031918,0.3,11.15622
LivingRoom,TennisBall,6.479633,0.3,5.751245
LivingRoom,Router,5.743515,0.3,13.8019

