Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Classroom,4.969633,0.5305922,8.984006
Classroom,-3.519385,0.4097842,13.42188
Classroom,-7.261681,0.3016,8.472915
Classroom,6.059322,0.3015992,1.989896
Classroom,4.060915,0.3016007,14.48031
Classroom,-0.7286677,0.3015997,6.264108

