Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Bedroom,Chaynik,-7.013367,1,7.560655
Bedroom,Toothpaste,7.412766,0.3,7.452824
Bedroom,UGGboot,-6.802011,2,15.29501
Bedroom,WineBottle,1.627527,3,14.69217
Bedroom,CokeCan,2.452798,0.3,10.63848
Bedroom,Matrioshka,2.904466,1,0.6389189

