Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Gym,-6.728916,0.3100008,15.22499
Gym,6.573131,0.3100001,9.370936
Gym,-2.75689,0.3099996,5.191913
Gym,-5.740305,0.3100002,10.18171
Gym,3.12833,0.3100009,15.87567
Gym,7.46558,0.3099993,3.031863

