Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Gym,BallonDog,-6.801003,0.3,15.08231
Gym,StrawberryDonut,6.595125,0.3,9.304344
Gym,Microphone,3.117361,0.3,16.04259
Gym,Official hat,7.407005,0.3,2.944255
Gym,ShowerHead,-2.798844,0.3,5.525281
Gym,OldRadio,-5.716909,0.3,10.1152

