Room,BoxPos_X,BoxPos_Y,BoxPos_Z
LivingRoom,-0.8547439,3.284626,14.73752
LivingRoom,-0.05871119,0.3100009,15.97915
LivingRoom,5.743182,0.3100006,13.881
LivingRoom,-3.001142,0.3100003,11.12849
LivingRoom,6.427853,0.3099997,5.766859
LivingRoom,-3.694664,0.309999,0.8935527

