Room,BoxPos_X,BoxPos_Y,BoxPos_Z
LivingRoom,-0.9732001,3.284626,14.93574
LivingRoom,-12,-80520.51,10
LivingRoom,-3.163438,0.3100003,11.21478
LivingRoom,-6.524521,0.3099978,3.921997
LivingRoom,3.571238,0.31,8.749038
LivingRoom,5.06316,0.3100004,12.66347

