BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-6,9.6,44,Toaster,Right
2,-2.95,9.6,53,CleaningBucket,Right
3,-0.5,9.6,58,Typewriter,Left
4,7.5,11.02,58,Squeezer,Right
5,5.5,9.6,50.25,NikonCamera,Right
6,-1,12.5,57,Teacup,Left

