Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Gym,Mushroom,-6.192279,0.3,15.77536
Gym,MokeExpress,-6.893198,0.3,3.036058
Gym,EggBeater,6.667512,0.3,13.46059
Gym,Muffin,-4.940924,0.3,8.27822
Gym,MechanicalGloves,7.163935,0.3,8.887964
Gym,Spoons,-1.78836,0.3,14.11523

