Room,BoxPos_X,BoxPos_Y,BoxPos_Z
LivingRoom,-0.835484,3.284626,14.78924
LivingRoom,7.562242,1.7691,16.3648
LivingRoom,-5.366658,0.3099996,5.570015
LivingRoom,-0.9592335,0.3100008,16.14433
LivingRoom,6.95464,0.3100002,9.367158
LivingRoom,-3.055073,0.3100004,11.68881

