TimeStamp,X,Y,Z,Roll,Pitch,Yaw
0.02659092,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.05365703,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.08181515,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.1086914,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.1361157,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.1629339,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.1898492,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.2179852,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.2449431,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.2718809,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.2988649,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.325872,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.353909,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.3807468,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.4079273,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.4349195,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.4618481,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.4899072,3.756963,22.27023,43.12658,0.6999851,8.10001,0
0.5170441,3.756963,22.27023,43.12658,0.8999852,8.10001,0
0.5439132,3.756963,22.27023,43.12658,0.8999852,8.10001,0
0.5708151,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.5979161,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.6259084,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.6529155,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.6801535,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.706845,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.7339717,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.7618455,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.7888685,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.8158264,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.8429074,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.8698991,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.8978427,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.9250238,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.9519293,3.756963,22.27023,43.12658,0.0999851,8.70001,0
0.9789789,3.756963,22.27023,43.12658,0.0999851,8.70001,0
1.005868,3.756963,22.27023,43.12658,0.0999851,8.70001,0
1.03282,3.756963,22.27023,43.12658,0.0999851,8.70001,0
1.060798,3.756963,22.27023,43.12658,0.0999851,8.70001,0
1.08781,3.756963,22.27023,43.12658,0.09998509,8.600011,-8.337646E-10
1.114886,3.756963,22.27023,43.12658,-1.491676E-05,8.80001,0
1.141769,3.756963,22.27023,43.12658,359.8,8.50001,0
1.168906,3.756963,22.27023,43.12658,359.6,8.700009,3.335135E-09
1.195898,3.756963,22.27023,43.12658,359.5,8.80001,0
1.223912,3.756963,22.27023,43.12658,359.5,8.80001,0
1.250959,3.756963,22.27023,43.12658,359.5,8.80001,0
1.27794,3.756963,22.27023,43.12658,-1.492147E-05,9.400009,1.017777E-13
1.304853,3.756963,22.27023,43.12658,0.6999851,9.90001,0
1.332011,3.756963,22.27023,43.12658,0.5999851,9.90001,-6.670473E-09
1.358944,3.756963,22.27023,43.12658,0.7999852,10.40001,0
1.385893,3.756963,22.27023,43.12658,0.7999852,10.80001,0
1.412901,3.756963,22.27023,43.12658,0.7999851,11.00001,-6.670757E-09
1.439836,3.756963,22.27023,43.12658,0.4999852,11.20001,0
1.466947,3.756963,22.27023,43.12658,0.4999852,11.20001,0
1.494951,3.756963,22.27023,43.12658,-1.485332E-05,11.20001,0
1.520754,3.756963,22.27023,43.12658,-1.485332E-05,11.30001,0
1.547765,3.756963,22.27023,43.12658,-1.485332E-05,11.30001,0
1.574723,3.756963,22.27023,43.12658,-1.485332E-05,11.30001,0
1.601813,3.756963,22.27023,43.12658,359.9,11.40001,0
1.627737,3.756963,22.27023,43.12658,359.8,11.40001,1.667537E-09
1.654817,3.756963,22.27023,43.12658,359.8,11.40001,1.667537E-09
1.68075,3.756963,22.27023,43.12658,359.8,11.40001,1.667537E-09
1.706823,3.756963,22.27023,43.12658,359.8,11.40001,1.667537E-09
1.733784,3.756963,22.27023,43.12658,359.8,11.40001,1.667537E-09
1.759869,3.756963,22.27023,43.12658,-1.484449E-05,11.50001,0
1.786723,3.756963,22.27023,43.12658,0.1999851,11.70001,0
1.812948,3.756963,22.27023,43.12658,0.1999852,12.10001,-1.667537E-09
1.839861,3.756963,22.27023,43.12658,0.4999852,12.80001,0
1.866877,3.756963,22.27023,43.12658,0.6999851,13.20001,0
1.892803,3.756963,22.27023,43.12658,0.8999851,13.40001,0
1.918848,3.756963,22.27023,43.12658,1.099985,13.40001,0
1.945736,3.756963,22.27023,43.12658,1.399985,13.20001,0
1.971776,3.756963,22.27023,43.12658,1.499985,13.00001,1.334479E-08
1.997866,3.756963,22.27023,43.12658,1.699985,12.60001,-1.334609E-08
2.024839,3.756963,22.27023,43.12658,1.799985,12.40001,0
2.051823,3.756963,22.27023,43.12658,1.899985,12.30001,1.334755E-08
2.078862,3.756963,22.27023,43.12658,1.899985,12.30001,1.334755E-08
2.105748,3.756963,22.27023,43.12658,1.899985,12.30001,1.334755E-08
2.132931,3.756963,22.27023,43.12658,1.899985,12.30001,1.334755E-08
2.159854,3.756963,22.27023,43.12658,1.899985,11.90001,2.66951E-08
2.186851,3.756963,22.27023,43.12658,1.899985,11.50001,0
2.213896,3.756963,22.27023,43.12658,1.899985,10.90001,0
2.240956,3.756963,22.27023,43.12658,1.899985,9.600009,0
2.267918,3.756963,22.27023,43.12658,1.899985,8.900009,0
2.295935,3.756963,22.27023,43.12658,1.799985,8.400008,0
2.323817,3.756963,22.27023,43.12658,1.799985,8.30001,1.33468E-08
2.352936,3.756963,22.27023,43.12658,1.799985,8.30001,1.33468E-08
2.380829,3.756963,22.27023,43.12658,1.799985,8.200008,1.33468E-08
2.408748,3.756963,22.27023,43.12658,1.799985,8.200008,1.33468E-08
2.436878,3.756963,22.27023,43.12658,1.799985,8.200008,1.33468E-08
2.465046,3.756963,22.27023,43.12658,1.599985,7.700008,0
2.493974,3.756963,22.27023,43.12658,1.499985,7.30001,0
2.521859,3.756963,22.27023,43.12658,1.299985,6.50001,-6.671824E-09
2.549862,3.756963,22.27023,43.12658,1.199985,6.100009,0
2.578953,3.756963,22.27023,43.12658,1.199985,6.00001,6.67157E-09
2.606808,3.756963,22.27023,43.12658,1.199985,6.00001,6.67157E-09
2.635977,3.765326,22.27024,43.20614,1.199985,6.00001,6.67157E-09
2.663811,3.78205,22.27023,43.36526,1.199985,6.00001,6.67157E-09
2.691804,3.790412,22.27023,43.44483,1.199985,6.00001,6.67157E-09
2.719826,3.798775,22.27023,43.52439,1.199985,6.00001,6.67157E-09
2.74788,3.815499,22.27023,43.68351,1.199985,6.00001,6.67157E-09
2.775845,3.823862,22.27023,43.76307,1.199985,6.00001,6.67157E-09
2.803919,3.840031,22.27023,43.92226,1.099985,5.800009,0
2.832039,3.847559,22.27024,44.0019,0.9999852,5.400009,0
2.859888,3.854671,22.27023,44.08158,0.8999852,5.10001,0
2.887806,3.868616,22.27023,44.24097,0.8999851,5.00001,0
2.915923,3.875449,22.27023,44.32068,0.7999851,4.900009,-3.335378E-09
2.942836,3.889116,22.27023,44.4801,0.7999851,4.900009,-3.335378E-09
2.969788,3.895949,22.27023,44.55981,0.7999851,4.900009,-3.335378E-09
2.997738,3.902783,22.27023,44.63951,0.7999851,4.900009,-3.335378E-09
3.024749,3.91645,22.27023,44.79893,0.7999851,4.900009,-3.335378E-09
3.05291,3.923283,22.27023,44.87864,0.7999851,4.900009,-3.335378E-09
3.079956,3.929977,22.27024,44.95835,0.7999852,4.80001,3.335378E-09
3.106743,3.943366,22.27023,45.11779,0.7999852,4.80001,3.335378E-09
3.134948,3.95006,22.27023,45.19751,0.7999852,4.80001,3.335378E-09
3.162733,3.963448,22.27024,45.35695,0.7999852,4.80001,3.335378E-09
3.189816,3.970282,22.27023,45.43666,0.799985,4.90001,3.335379E-09
3.217028,3.977949,22.27023,45.51629,0.999985,5.500009,-3.335561E-09
3.244908,3.994674,22.27023,45.67542,1.299985,6.00001,0
3.27277,4.004146,22.27024,45.75485,1.499985,6.800009,0
3.301731,4.013618,22.27023,45.83429,1.499985,6.800009,0
3.330193,4.033118,22.27023,45.9931,1.599985,7.00001,0
3.357921,4.043144,22.27023,46.07247,1.799985,7.20001,-1.33468E-08
3.386895,4.064305,22.27023,46.23106,2.099985,7.600009,0
3.414866,4.075439,22.27023,46.31028,2.499985,8.00001,1.335292E-08
3.44387,4.100469,22.27023,46.46831,2.999984,9.00001,0
3.472796,4.113811,22.27719,46.54719,3.199984,9.600009,0
3.500783,4.127916,22.28,46.6255,3.299985,10.10001,0
3.529891,4.158171,22.28964,46.78115,3.499985,10.80001,-2.673028E-08
3.557734,4.158171,22.28964,46.78115,3.499985,11.00001,0
3.585772,4.158171,22.28964,46.78115,3.499985,11.10001,-2.673029E-08
3.613791,4.158171,22.28964,46.78115,3.599985,11.50001,0
3.640712,4.158171,22.28964,46.78115,3.599985,12.60001,0
3.667605,4.158171,22.28964,46.78115,3.599985,14.10001,-2.673318E-08
3.695635,4.158171,22.28964,46.78115,3.599985,15.90001,-5.346635E-08
3.722483,4.158171,22.28964,46.78115,3.899985,19.00001,1.069694E-07
3.749464,4.158171,22.28964,46.78115,4.099986,21.20001,1.069955E-07
3.776393,4.158171,22.28964,46.78115,4.599985,23.80001,1.070666E-07
3.802358,4.158171,22.28964,46.78115,4.799984,25.40001,-1.070973E-07
3.82829,4.158171,22.28964,46.78115,4.999985,26.90001,0
3.853317,4.158171,22.28964,46.78115,5.299986,28.70001,0
3.877403,4.158171,22.28964,46.78115,5.799986,30.60001,0
3.901329,4.158171,22.28964,46.78115,6.299986,33.00001,1.073701E-07
3.925405,4.158171,22.28964,46.78115,6.499986,35.50001,0
3.948231,4.158171,22.28964,46.78115,6.799986,37.50002,0
3.970245,4.158171,22.28964,46.78115,6.899986,38.60001,0
3.993063,4.158171,22.28964,46.78115,6.899986,38.60001,0
4.014228,4.158171,22.28964,46.78115,6.999986,38.7,0
4.036061,4.158171,22.28964,46.78115,6.999986,38.7,0
4.057106,4.158171,22.28964,46.78115,6.999986,38.7,0
4.079197,4.158171,22.28964,46.78115,6.999986,38.7,0
4.100183,4.158171,22.28964,46.78115,6.999986,38.7,0
