Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Bedroom,-6.633368,1.800042,15.20103
Bedroom,4.878859,0.3100003,10.86441
Bedroom,-7.222443,0.3099992,1.453178
Bedroom,-1.053098,0.3100002,10.07986
Bedroom,2.994871,0.3100009,16.05478
Bedroom,7.605374,0.3099998,6.350794

