Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Bedroom,Hammer,2.247486,0.3,13.53292
Bedroom,Pumpkin,6.040621,0.3,0.7431345
Bedroom,FireExtinguisher,6.185269,1,10.69615
Bedroom,MobilePhone,-6.918206,0.3,15.31999
Bedroom,Pinza,0.4977639,0.3,3.273148
Bedroom,NailScissors,-3.769373,0.3,6.896867

