Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
LivingRoom,CokeCan,0.09252948,0.3,16.12788
LivingRoom,Laptop,-3.335301,0.3,12.1059
LivingRoom,CinRoll,4.249977,0.3,7.8369
LivingRoom,OldRadio,2.047465,0.3,11.49694
LivingRoom,HTCVive,7.618087,0.3,16.04697
LivingRoom,Clamps,-7.048699,0.3,1.180646

