BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2,9.6,43,Apple,Left
2,-2.25,9.6,53,Pineapple,Left
3,6,9.6,51.8,JBLSpeaker,Right
4,-7,9.6,58,MechanicalGloves,Right
5,1.6,12.55,56.7,Calculator,Right
6,-7,11.02,49.5,Headphones,Right

