BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7.5,9.6,54.5,PiggyBank,Left
2,5,9.6,48,HTCViveController,Left
3,3.5,9.6,43,Mouse,Right
4,-7.5,9.6,44,Squeezer,Right
5,-4.75,9.6,53.5,RugbyBall,Left
6,3.5,11.2,58.5,MilkCarton,Left

