Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Library,-6.287412,0.3099992,2.208732
Library,0.9119231,0.3099999,9.260907
Library,5.345561,0.3100008,15.55239
Library,-6.330035,0.3990408,15.80111
Library,7.198122,0.3099998,7.077621
Library,3.425591,0.3099992,1.706573

