BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,50.5,Kettle,Right
2,7,9.6,58,Squeezer,Left
3,4.7,11.871,51,Openner,Right
4,-3,9.6,55,Calculator,Left
5,-7.25,9.6,49.5,HTCViveController,Right
6,-4,9.6,43,OfficeBin,Right

