Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
StorageRoom,Paprika,-7.53146,0.3,10.88624
StorageRoom,Padella,-3.525504,0.3,5.188127
StorageRoom,Headphones,-5.08736,4,0.8881621
StorageRoom,Pineapple,3.769069,2,15.68221
StorageRoom,OfficeBin,6.253269,0.3,13.64388
StorageRoom,Kettle,5.029784,0.3,0.7968788

