BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2,9.6,43,MechanicalGloves,Right
2,-7,11.02,49.5,OfficeBin,Right
3,-7,9.6,58,Spoons,Left
4,-2.25,9.6,53,Cabbaage,Right
5,6,9.6,51.8,Openner,Left
6,1.6,12.55,56.7,Mouse,Right

