Room,BoxPos_X,BoxPos_Y,BoxPos_Z
StorageRoom,-0.65839,0.3100012,16.88334
StorageRoom,5.456429,0.3099992,1.473976
StorageRoom,-4.435375,-57544.45,11.88018
StorageRoom,-4.85034,3.897999,1.17302
StorageRoom,-4.032506,0.3099999,7.560956
StorageRoom,3.641443,-3289.323,16.01778

