Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Library,Basket,4.022883,1,10.50533
Library,Laptop,-4.190806,1.3,9.090464
Library,Matrioshka,-7.361858,2,11.64857
Library,Hammer,-0.5667794,2,5.045509
Library,Microphone,-2.894895,5,2.298517
Library,PaperCoffeeCup,4.068913,1.3,1.304835

