Room,BoxPos_X,BoxPos_Y,BoxPos_Z
StorageRoom,1.64532,0.3099991,0.996841
StorageRoom,-7.653406,0.3099993,2.760999
StorageRoom,7.364239,0.3100004,11.94081
StorageRoom,-3.602802,0.3100003,11.40661
StorageRoom,1.985801,1.966,16.03769
StorageRoom,-5.644365,0.3100008,14.96305

