BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-5.25,9.6,43.75,Cabbaage,Right
2,2.2,9.6,49,Muffin,Left
3,7,9.6,52,Mouse,Left
4,7.5,9.6,58,SaltSub,Right
5,-3.4,9.6,52.25,OfficeBin,Right
6,-3.66,9.6,57.675,Spoons,Left

