BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7.5,11.02,58,Pineapple,Right
2,-1,12.5,57,MechanicalGloves,Left
3,-0.5,9.6,58,PiggyBank,Left
4,-2.95,9.6,53,MilkCarton,Left
5,-6,9.6,44,Squeezer,Right
6,5.5,9.6,50.25,Mushroom,Left

